671002.225	3529723.303	4.640
671002.090	3529723.293	4.640
671001.956	3529723.284	4.640
671001.822	3529723.274	4.640
671001.687	3529723.264	4.640
671001.553	3529723.255	4.640
671001.419	3529723.245	4.640
671001.285	3529723.235	4.640
671001.150	3529723.225	4.640
671001.016	3529723.216	4.640
671000.882	3529723.206	4.640
671000.748	3529723.196	4.640
671000.613	3529723.186	4.640
671000.479	3529723.177	4.640
671000.345	3529723.167	4.640
671000.210	3529723.157	4.640
671000.076	3529723.148	4.640
670999.942	3529723.138	4.640
670999.808	3529723.128	4.640
670999.673	3529723.118	4.640
670999.539	3529723.109	4.640
670999.405	3529723.099	4.640
670999.271	3529723.089	4.640
670999.136	3529723.079	4.640
670999.002	3529723.070	4.640
670998.868	3529723.060	4.640
670998.733	3529723.050	4.640
670998.599	3529723.041	4.640
670998.465	3529723.031	4.640
670998.331	3529723.021	4.640
670998.196	3529723.011	4.640
670998.062	3529723.002	4.640
670997.928	3529722.992	4.640
670997.794	3529722.982	4.640
670997.659	3529722.972	4.640
670997.525	3529722.963	4.640
670997.391	3529722.953	4.640
670997.257	3529722.943	4.640
670997.122	3529722.934	4.640
670996.988	3529722.924	4.640
670996.854	3529722.914	4.640
670996.719	3529722.904	4.640
670996.585	3529722.895	4.640
670996.451	3529722.885	4.640
670996.317	3529722.875	4.640
670996.182	3529722.865	4.640
670996.048	3529722.856	4.640
670995.914	3529722.846	4.640
670995.780	3529722.836	4.640
670995.645	3529722.826	4.640
670995.511	3529722.817	4.640
670995.377	3529722.807	4.640
670995.242	3529722.797	4.640
670995.108	3529722.788	4.640
670994.974	3529722.778	4.640
670994.840	3529722.768	4.640
670994.705	3529722.758	4.640
670994.571	3529722.749	4.640
670994.437	3529722.739	4.640
670994.303	3529722.729	4.640
670994.168	3529722.719	4.640
670994.034	3529722.710	4.640
670993.900	3529722.700	4.640
670993.765	3529722.690	4.640
670993.631	3529722.681	4.640
670993.497	3529722.671	4.640
670993.363	3529722.661	4.640
670993.228	3529722.651	4.640
670993.094	3529722.642	4.640
670992.960	3529722.632	4.640
670992.826	3529722.622	4.640
670992.691	3529722.612	4.640
670992.557	3529722.603	4.640
670992.423	3529722.593	4.640
670992.288	3529722.583	4.640
670992.154	3529722.574	4.640
670992.020	3529722.564	4.640
670991.886	3529722.554	4.640
670991.751	3529722.544	4.640
670991.617	3529722.535	4.640
670991.483	3529722.525	4.640
670991.349	3529722.515	4.640
670991.214	3529722.505	4.640
670991.080	3529722.496	4.640
670990.946	3529722.486	4.640
670990.811	3529722.476	4.640
670990.677	3529722.467	4.640
670990.543	3529722.457	4.640
670990.409	3529722.447	4.640
670990.274	3529722.437	4.640
670990.140	3529722.428	4.640
670990.006	3529722.418	4.640
670989.872	3529722.408	4.640
670989.737	3529722.398	4.640
670989.603	3529722.389	4.640
670989.469	3529722.379	4.640
670989.334	3529722.369	4.640
670989.200	3529722.359	4.640
670989.066	3529722.350	4.640
670988.932	3529722.340	4.640
670988.797	3529722.330	4.640
670988.663	3529722.321	4.640
670988.529	3529722.311	4.640
670988.395	3529722.301	4.640
670988.260	3529722.291	4.640
670988.126	3529722.282	4.640
670987.992	3529722.272	4.640
670987.857	3529722.262	4.640
670987.723	3529722.252	4.640
670987.589	3529722.243	4.640
670987.455	3529722.233	4.640
670987.320	3529722.223	4.640
670987.186	3529722.214	4.640
670987.052	3529722.204	4.640
670986.918	3529722.194	4.640
670986.783	3529722.184	4.640
670986.649	3529722.175	4.640
670986.515	3529722.165	4.640
670986.380	3529722.155	4.640
670986.246	3529722.145	4.640
670986.112	3529722.136	4.640
670985.978	3529722.126	4.640
670985.843	3529722.116	4.640
670985.709	3529722.107	4.640
670985.575	3529722.097	4.640
670985.441	3529722.087	4.640
670985.306	3529722.077	4.640
670985.172	3529722.068	4.640
670985.038	3529722.058	4.640
670984.903	3529722.048	4.640
670984.769	3529722.038	4.640
670984.635	3529722.029	4.640
670984.501	3529722.019	4.640
670984.366	3529722.009	4.640
670984.232	3529722.000	4.640
670984.098	3529721.990	4.640
670983.964	3529721.980	4.640
670983.829	3529721.970	4.640
670983.695	3529721.961	4.640
670983.561	3529721.951	4.640
670983.426	3529721.941	4.640
670983.292	3529721.931	4.640
670983.158	3529721.922	4.640
670983.024	3529721.912	4.640
670982.889	3529721.902	4.640
670982.755	3529721.892	4.640
670982.621	3529721.883	4.640
670982.487	3529721.873	4.640
670982.352	3529721.863	4.640
670982.218	3529721.854	4.640
670982.084	3529721.844	4.640
670981.949	3529721.834	4.640
670981.815	3529721.824	4.640
670981.681	3529721.815	4.640
670981.547	3529721.805	4.640
670981.412	3529721.795	4.640
670981.278	3529721.785	4.640
670981.144	3529721.776	4.640
670981.010	3529721.766	4.640
670980.875	3529721.756	4.640
670980.741	3529721.747	4.640
670980.607	3529721.737	4.640
670980.472	3529721.727	4.640
670980.338	3529721.717	4.640
670980.204	3529721.708	4.640
670980.070	3529721.698	4.640
670979.935	3529721.688	4.640
670979.801	3529721.678	4.640
670979.667	3529721.669	4.640
670979.533	3529721.659	4.640
670979.398	3529721.649	4.640
670979.264	3529721.640	4.640
670979.130	3529721.630	4.640
670978.995	3529721.620	4.640
670978.861	3529721.610	4.640
670978.727	3529721.601	4.640
670978.593	3529721.591	4.640
670978.458	3529721.581	4.640
670978.324	3529721.571	4.640
670978.190	3529721.562	4.640
670978.056	3529721.552	4.640
670977.921	3529721.542	4.640
670977.787	3529721.533	4.640
670977.653	3529721.523	4.640
670977.518	3529721.513	4.640
670977.384	3529721.503	4.640
670977.250	3529721.494	4.640
670977.116	3529721.484	4.640
670976.981	3529721.474	4.640
670976.847	3529721.464	4.640
670976.713	3529721.455	4.640
670976.579	3529721.445	4.640
670976.444	3529721.435	4.640
670976.310	3529721.425	4.640
670976.176	3529721.416	4.640
670976.041	3529721.406	4.640
670975.907	3529721.396	4.640
670975.773	3529721.387	4.640
670975.639	3529721.377	4.640
670975.504	3529721.367	4.640
670975.370	3529721.357	4.640
670975.236	3529721.348	4.640
670975.102	3529721.338	4.640
670974.967	3529721.328	4.640
670974.833	3529721.318	4.640
670974.699	3529721.309	4.640
670974.564	3529721.299	4.640
670974.430	3529721.289	4.640
670974.296	3529721.280	4.640
670974.162	3529721.270	4.640
670974.027	3529721.260	4.640
670973.893	3529721.250	4.640
670973.759	3529721.241	4.640
670973.625	3529721.231	4.640
670973.490	3529721.221	4.640
670973.356	3529721.211	4.640
670973.222	3529721.202	4.640
670973.087	3529721.192	4.640
670972.953	3529721.182	4.640
670972.819	3529721.173	4.640
670972.685	3529721.163	4.640
670972.550	3529721.153	4.640
670972.416	3529721.143	4.640
670972.282	3529721.134	4.640
670972.148	3529721.124	4.640
670972.013	3529721.114	4.640
670971.879	3529721.104	4.640
670971.745	3529721.095	4.640
670971.610	3529721.085	4.640
670971.476	3529721.075	4.640
670971.342	3529721.066	4.640
670971.208	3529721.056	4.640
670971.073	3529721.046	4.640
670970.939	3529721.036	4.640
670970.805	3529721.027	4.640
670970.671	3529721.017	4.640
670970.536	3529721.007	4.640
670970.402	3529720.997	4.640
670970.268	3529720.988	4.640
670970.133	3529720.978	4.640
670969.999	3529720.968	4.640
670969.865	3529720.959	4.640
670969.731	3529720.949	4.640
670969.596	3529720.939	4.640
670969.462	3529720.929	4.640
670969.328	3529720.920	4.640
670969.194	3529720.910	4.640
670969.059	3529720.900	4.640
670968.925	3529720.890	4.640
670968.791	3529720.881	4.640
670968.656	3529720.871	4.640
670968.522	3529720.861	4.640
670968.388	3529720.851	4.640
670968.254	3529720.842	4.640
670968.119	3529720.832	4.640
670967.985	3529720.822	4.640
670967.851	3529720.813	4.640
670967.717	3529720.803	4.640
670967.582	3529720.793	4.640
670967.448	3529720.783	4.640
670967.314	3529720.774	4.640
670967.179	3529720.764	4.640
670967.045	3529720.754	4.640
670966.911	3529720.744	4.640
670966.777	3529720.735	4.640
670966.642	3529720.725	4.640
670966.508	3529720.715	4.640
670966.374	3529720.706	4.640
670966.240	3529720.696	4.640
670966.105	3529720.686	4.640
670965.971	3529720.676	4.640
670965.837	3529720.667	4.640
670965.702	3529720.657	4.640
670965.568	3529720.647	4.640
670965.434	3529720.637	4.640
670965.300	3529720.628	4.640
670965.165	3529720.618	4.640
670965.031	3529720.608	4.640
670964.897	3529720.599	4.640
670964.763	3529720.589	4.640
670964.628	3529720.579	4.640
670964.494	3529720.569	4.640
670964.360	3529720.560	4.640
670964.225	3529720.550	4.640
670964.091	3529720.540	4.640
670963.957	3529720.530	4.640
670963.823	3529720.521	4.640
670963.688	3529720.511	4.640
670963.554	3529720.501	4.640
670963.420	3529720.492	4.640
670963.286	3529720.482	4.640
670963.151	3529720.472	4.640
670963.017	3529720.462	4.640
670962.883	3529720.453	4.640
670962.748	3529720.443	4.640
670962.614	3529720.433	4.640
670962.480	3529720.423	4.640
670962.346	3529720.414	4.640
670962.211	3529720.404	4.640
670962.077	3529720.394	4.640
670961.943	3529720.384	4.640
670961.809	3529720.375	4.640
670961.674	3529720.365	4.640
670961.540	3529720.355	4.640
670961.406	3529720.346	4.640
670961.271	3529720.336	4.640
670961.137	3529720.326	4.640
670961.003	3529720.316	4.640
670960.869	3529720.307	4.640
670960.734	3529720.297	4.640
670960.600	3529720.287	4.640
670960.466	3529720.277	4.640
670960.332	3529720.268	4.640
670960.197	3529720.258	4.640
670960.063	3529720.248	4.640
670959.929	3529720.239	4.640
670959.794	3529720.229	4.640
670959.660	3529720.219	4.640
670959.526	3529720.209	4.640
670959.392	3529720.200	4.640
670959.257	3529720.190	4.640
670959.123	3529720.180	4.640
670958.989	3529720.170	4.640
670958.855	3529720.161	4.640
670958.720	3529720.151	4.640
670958.586	3529720.141	4.640
670958.452	3529720.132	4.640
670958.317	3529720.122	4.640
670958.183	3529720.112	4.640
670958.049	3529720.102	4.640
670957.915	3529720.093	4.640
670957.780	3529720.083	4.640
670957.646	3529720.073	4.640
670957.512	3529720.063	4.640
670957.378	3529720.054	4.640
670957.243	3529720.044	4.640
670957.109	3529720.034	4.640
670956.975	3529720.025	4.640
670956.840	3529720.015	4.640
670956.706	3529720.005	4.640
670956.572	3529719.995	4.640
670956.438	3529719.986	4.640
670956.303	3529719.976	4.640
670956.169	3529719.966	4.640
670956.035	3529719.956	4.640
670955.901	3529719.947	4.640
670955.766	3529719.937	4.640
670955.632	3529719.927	4.640
670955.498	3529719.917	4.640
670955.363	3529719.908	4.640
670955.229	3529719.898	4.640
670955.095	3529719.888	4.640
670954.961	3529719.879	4.640
670954.826	3529719.869	4.640
670954.692	3529719.859	4.640
670954.558	3529719.849	4.640
670954.424	3529719.840	4.640
670954.289	3529719.830	4.640
670954.155	3529719.820	4.640
670954.021	3529719.810	4.640
670953.887	3529719.801	4.640
670953.752	3529719.791	4.640
670953.618	3529719.781	4.640
670953.484	3529719.772	4.640
670953.349	3529719.762	4.640
670953.215	3529719.752	4.640
670953.081	3529719.742	4.640
670952.947	3529719.733	4.640
670952.812	3529719.723	4.640
670952.678	3529719.713	4.640
670952.544	3529719.703	4.640
670952.410	3529719.694	4.640
670952.275	3529719.684	4.640
670952.141	3529719.674	4.640
670952.007	3529719.665	4.640
670951.872	3529719.655	4.640
670951.738	3529719.645	4.640
670951.604	3529719.635	4.640
670951.470	3529719.626	4.640
670951.335	3529719.616	4.640
670951.201	3529719.606	4.640
670951.067	3529719.596	4.640
670950.933	3529719.587	4.640
670950.798	3529719.577	4.640
670950.664	3529719.567	4.640
670950.530	3529719.558	4.640
670950.395	3529719.548	4.640
670950.261	3529719.538	4.640
670950.127	3529719.528	4.640
670949.993	3529719.519	4.640
670949.858	3529719.509	4.640
670949.724	3529719.499	4.640
670949.590	3529719.489	4.640
670949.456	3529719.480	4.640
670949.321	3529719.470	4.640
670949.187	3529719.460	4.640
670949.053	3529719.451	4.640
670948.918	3529719.441	4.640
670948.784	3529719.431	4.640
670948.650	3529719.421	4.640
670948.516	3529719.412	4.640
670948.381	3529719.402	4.640
670948.247	3529719.392	4.640
670948.113	3529719.382	4.640
670947.979	3529719.373	4.640
670947.844	3529719.363	4.640
670947.710	3529719.353	4.640
670947.576	3529719.343	4.640
670947.441	3529719.334	4.640
670947.307	3529719.324	4.640
670947.173	3529719.314	4.640
670947.039	3529719.305	4.640
670946.904	3529719.295	4.640
670946.770	3529719.285	4.640
670946.636	3529719.275	4.640
670946.502	3529719.266	4.640
670946.367	3529719.256	4.640
670946.233	3529719.246	4.640
670946.099	3529719.236	4.640
670945.964	3529719.227	4.640
670945.830	3529719.217	4.640
670945.696	3529719.207	4.640
670945.562	3529719.198	4.640
670945.427	3529719.188	4.640
670945.293	3529719.178	4.640
670945.159	3529719.168	4.640
670945.025	3529719.159	4.640
670944.890	3529719.149	4.640
670944.756	3529719.139	4.640
670944.622	3529719.129	4.640
670944.487	3529719.120	4.640
670944.353	3529719.110	4.640
670944.219	3529719.100	4.640
670944.085	3529719.091	4.640
670943.950	3529719.081	4.640
670943.816	3529719.071	4.640
670943.682	3529719.061	4.640
670943.548	3529719.052	4.640
670943.413	3529719.042	4.640
670943.279	3529719.032	4.640
670943.145	3529719.022	4.640
670943.010	3529719.013	4.640
670942.876	3529719.003	4.640
670942.742	3529718.993	4.640
670942.608	3529718.984	4.640
670942.473	3529718.974	4.640
670942.339	3529718.964	4.640
670942.205	3529718.954	4.640
670942.071	3529718.945	4.640
670941.936	3529718.935	4.640
670941.802	3529718.925	4.640
670941.668	3529718.915	4.640
670941.533	3529718.906	4.640
670941.399	3529718.896	4.640
670941.265	3529718.886	4.640
670941.131	3529718.876	4.640
670940.996	3529718.867	4.640
670940.862	3529718.857	4.640
670940.728	3529718.847	4.640
670940.594	3529718.838	4.640
670940.459	3529718.828	4.640
670940.325	3529718.818	4.640
670940.191	3529718.808	4.640
670940.056	3529718.799	4.640
670939.922	3529718.789	4.640
670939.788	3529718.779	4.640
670939.654	3529718.769	4.640
670939.519	3529718.760	4.640
670939.385	3529718.750	4.640
670939.251	3529718.740	4.640
670939.117	3529718.731	4.640
670938.982	3529718.721	4.640
670938.848	3529718.711	4.640
670938.714	3529718.701	4.640
670938.579	3529718.692	4.640
670938.445	3529718.682	4.640
670938.311	3529718.672	4.640
670938.177	3529718.662	4.640
670938.042	3529718.653	4.640
670937.908	3529718.643	4.640
670937.774	3529718.633	4.640
670937.640	3529718.624	4.640
670937.505	3529718.614	4.640
670937.371	3529718.604	4.640
670937.237	3529718.594	4.640
670937.102	3529718.585	4.640
670936.968	3529718.575	4.640
670936.834	3529718.565	4.640
670936.700	3529718.555	4.640
670936.565	3529718.546	4.640
670936.431	3529718.536	4.640
670936.297	3529718.526	4.640
670936.163	3529718.517	4.640
670936.028	3529718.507	4.640
670935.894	3529718.497	4.640
670935.760	3529718.487	4.640
670935.625	3529718.478	4.640
670935.491	3529718.468	4.640
670935.357	3529718.458	4.640
670935.223	3529718.448	4.640
670935.088	3529718.439	4.640
670934.954	3529718.429	4.640
670934.820	3529718.419	4.640
670934.686	3529718.409	4.640
670934.551	3529718.400	4.640
670934.417	3529718.390	4.640
670934.283	3529718.380	4.640
670934.148	3529718.371	4.640
670934.014	3529718.361	4.640
670933.880	3529718.351	4.640
670933.746	3529718.341	4.640
670933.611	3529718.332	4.640
670933.477	3529718.322	4.640
670933.343	3529718.312	4.640
670933.209	3529718.302	4.640
670933.074	3529718.293	4.640
670932.940	3529718.283	4.640
670932.806	3529718.273	4.640
670932.671	3529718.264	4.640
670932.537	3529718.254	4.640
670932.403	3529718.244	4.640
670932.269	3529718.234	4.640
670932.134	3529718.225	4.640
670932.000	3529718.215	4.640
670931.866	3529718.205	4.640
670931.732	3529718.195	4.640
670931.597	3529718.186	4.640
670931.463	3529718.176	4.640
